date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition
02/01/2022,09:30 PM,77.40,89.50,4.60,29.80,Clear
02/01/2022,10:00 PM,76.80,91.60,4.10,29.80,Clear
02/01/2022,10:30 PM,76.40,93.30,4.00,29.81,Clear
02/01/2022,11:00 PM,76.00,95.00,3.90,29.81,Clear
02/01/2022,11:30 PM,75.60,96.10,4.40,29.81,Clear
03/01/2022,12:00 AM,75.00,97.80,4.70,29.81,Rain
03/01/2022,12:30 AM,74.80,98.90,5.20,29.80,Clear
03/01/2022,01:00 AM,74.60,100.00,5.80,29.80,Clear
03/01/2022,01:30 AM,74.45,100.00,5.55,29.79,Rain
03/01/2022,02:00 AM,74.27,100.00,6.18,29.79,Rain
03/01/2022,02:30 AM,74.09,100.00,6.36,29.78,Rain
03/01/2022,03:00 AM,73.91,100.00,5.55,29.78,Rain
03/01/2022,03:30 AM,73.73,100.00,5.82,29.77,Rain
03/01/2022,04:00 AM,73.55,100.00,5.64,29.76,Clear
03/01/2022,04:30 AM,73.36,100.00,5.45,29.76,Clear
03/01/2022,05:00 AM,73.55,100.00,4.55,29.76,Clear
03/01/2022,05:30 AM,73.73,100.00,4.09,29.76,Rain
03/01/2022,06:00 AM,73.73,100.00,3.82,29.76,Rain
03/01/2022,06:30 AM,73.91,100.00,3.27,29.76,Rain
03/01/2022,07:00 AM,74.27,100.00,3.45,29.77,Rain
03/01/2022,07:30 AM,74.82,99.45,3.36,29.77,Rain
03/01/2022,08:00 AM,75.36,99.45,3.18,29.77,Rain
03/01/2022,08:30 AM,76.09,98.91,3.45,29.78,Rain
03/01/2022,09:00 AM,76.45,98.36,4.18,29.78,Rain
03/01/2022,09:30 AM,76.82,98.36,4.73,29.78,Rain
03/01/2022,10:00 AM,77.55,97.36,5.36,29.78,Rain
03/01/2022,10:30 AM,77.73,96.82,6.18,29.78,Rain
03/01/2022,11:00 AM,78.09,96.27,6.73,29.77,Rain
03/01/2022,11:30 AM,78.45,95.27,7.36,29.76,Rain
03/01/2022,12:00 PM,78.64,94.73,8.45,29.75,Rain
03/01/2022,12:30 PM,79.00,93.73,8.73,29.75,Rain
03/01/2022,01:00 PM,79.18,93.27,9.00,29.74,Rain
03/01/2022,01:30 PM,79.36,92.27,9.27,29.73,Rain
03/01/2022,02:00 PM,79.36,91.82,9.36,29.72,Rain
03/01/2022,02:30 PM,79.73,91.36,8.82,29.72,Rain
03/01/2022,03:00 PM,80.09,90.36,8.73,29.71,Rain
03/01/2022,03:30 PM,80.09,89.45,8.55,29.71,Clear
03/01/2022,04:00 PM,80.27,88.45,8.36,29.71,Clear
03/01/2022,04:30 PM,80.27,87.45,8.00,29.71,Clear
03/01/2022,05:00 PM,80.27,86.91,7.73,29.72,Clear
03/01/2022,05:30 PM,80.09,86.45,6.64,29.72,Clear
03/01/2022,06:00 PM,79.73,86.91,6.09,29.73,Clear
03/01/2022,06:30 PM,79.36,87.36,5.45,29.74,Clear
03/01/2022,07:00 PM,79.00,87.82,4.91,29.75,Clear
03/01/2022,07:30 PM,78.45,88.82,4.55,29.76,Clear
03/01/2022,08:00 PM,77.91,89.82,3.91,29.77,Clear
03/01/2022,08:30 PM,77.36,90.82,3.18,29.77,Clear
03/01/2022,09:00 PM,76.82,92.73,2.64,29.78,Clear
03/01/2022,09:30 PM,76.45,94.27,2.27,29.79,Clear
03/01/2022,10:00 PM,76.09,95.82,1.82,29.80,Clear
03/01/2022,10:30 PM,75.73,97.36,1.45,29.80,Clear
03/01/2022,11:00 PM,75.55,98.36,1.91,29.80,Clear
03/01/2022,11:30 PM,75.36,98.91,2.00,29.80,Clear
04/01/2022,12:00 AM,75.00,99.45,1.82,29.80,Clear
04/01/2022,12:30 AM,74.64,100.00,1.82,29.79,Clear
04/01/2022,01:00 AM,74.45,100.00,1.55,29.79,Clear
04/01/2022,01:30 AM,74.27,100.00,1.55,29.78,Clear
04/01/2022,02:00 AM,74.09,100.00,1.55,29.78,Clear
04/01/2022,02:30 AM,73.91,100.00,1.36,29.77,Clear
04/01/2022,03:00 AM,73.73,100.00,1.09,29.77,Clear
04/01/2022,03:30 AM,73.73,100.00,1.09,29.77,Clear
04/01/2022,04:00 AM,73.73,100.00,0.91,29.77,Clear
04/01/2022,04:30 AM,73.73,100.00,0.45,29.77,Clear
04/01/2022,05:00 AM,73.91,99.45,0.18,29.77,Clear
04/01/2022,05:30 AM,74.45,98.45,0.18,29.77,Rain
04/01/2022,06:00 AM,75.18,97.00,0.64,29.78,Rain
04/01/2022,06:30 AM,76.00,95.09,1.45,29.78,Clear
04/01/2022,07:00 AM,77.00,92.73,2.55,29.79,Clear
04/01/2022,07:30 AM,78.18,90.00,3.73,29.79,Clear
04/01/2022,08:00 AM,79.36,86.91,5.27,29.80,Clear
04/01/2022,08:30 AM,80.73,83.82,6.55,29.80,Clear
04/01/2022,09:00 AM,81.91,80.73,8.18,29.80,Clear
04/01/2022,09:30 AM,83.09,77.27,9.73,29.80,Clear
04/01/2022,10:00 AM,84.27,73.82,11.18,29.80,Clear
04/01/2022,10:30 AM,85.27,70.91,12.45,29.80,Clear
04/01/2022,11:00 AM,86.27,68.18,13.55,29.79,Clear
04/01/2022,11:30 AM,86.91,66.18,14.27,29.78,Clear
04/01/2022,12:00 PM,87.45,64.64,14.73,29.77,Clear
04/01/2022,12:30 PM,87.82,63.55,14.82,29.76,Clear
04/01/2022,01:00 PM,88.00,62.82,14.91,29.75,Clear
04/01/2022,01:30 PM,88.00,62.82,14.64,29.74,Clear
04/01/2022,02:00 PM,87.82,62.82,14.64,29.73,Clear
04/01/2022,02:30 PM,87.64,62.82,14.36,29.73,Clear
04/01/2022,03:00 PM,87.27,63.55,13.91,29.72,Clear
04/01/2022,03:30 PM,86.73,64.64,13.36,29.72,Clear
04/01/2022,04:00 PM,86.09,66.18,13.00,29.72,Clear
04/01/2022,04:30 PM,85.27,68.00,12.64,29.72,Clear
04/01/2022,05:00 PM,84.64,69.55,11.91,29.72,Clear
04/01/2022,05:30 PM,83.82,71.45,11.36,29.73,Clear
04/01/2022,06:00 PM,83.00,73.91,10.91,29.74,Clear
04/01/2022,06:30 PM,82.00,76.82,10.27,29.75,Clear
04/01/2022,07:00 PM,81.18,79.91,9.45,29.76,Clear
04/01/2022,07:30 PM,80.36,82.45,8.82,29.77,Clear
04/01/2022,08:00 PM,79.55,85.55,7.91,29.78,Clear
04/01/2022,08:30 PM,78.91,88.27,7.09,29.79,Clear
04/01/2022,09:00 PM,78.45,90.64,6.45,29.79,Clear
04/01/2022,09:30 PM,78.09,92.55,5.82,29.80,Clear
04/01/2022,10:00 PM,77.73,94.45,5.36,29.80,Clear
04/01/2022,10:30 PM,77.36,96.36,4.73,29.81,Clear
04/01/2022,11:00 PM,77.00,97.91,4.00,29.81,Clear
04/01/2022,11:30 PM,76.64,98.91,3.27,29.80,Rain
05/01/2022,12:00 AM,76.45,99.45,2.64,29.80,Rain
05/01/2022,12:30 AM,76.27,99.45,2.18,29.79,Rain
05/01/2022,01:00 AM,76.09,100.00,1.55,29.79,Clear
05/01/2022,01:30 AM,75.91,100.00,1.09,29.78,Clear
05/01/2022,02:00 AM,75.73,100.00,0.82,29.78,Clear
05/01/2022,02:30 AM,75.55,100.00,0.55,29.77,Clear
05/01/2022,03:00 AM,75.36,100.00,0.45,29.77,Clear
05/01/2022,03:30 AM,75.18,100.00,0.18,29.76,Clear
05/01/2022,04:00 AM,75.00,100.00,0.18,29.76,Clear
05/01/2022,04:30 AM,75.00,100.00,0.18,29.76,Clear
05/01/2022,05:00 AM,75.18,100.00,0.45,29.76,Clear
05/01/2022,05:30 AM,75.36,100.00,0.91,29.77,Clear
05/01/2022,06:00 AM,75.73,99.00,1.18,29.77,Clear
05/01/2022,06:30 AM,76.27,97.55,1.18,29.78,Clear
05/01/2022,07:00 AM,76.91,95.18,1.45,29.79,Clear
05/01/2022,07:30 AM,77.73,92.45,1.73,29.80,Clear
05/01/2022,08:00 AM,78.55,89.73,2.27,29.81,Clear
05/01/2022,08:30 AM,79.36,87.00,3.00,29.81,Clear
05/01/2022,09:00 AM,80.18,84.27,3.64,29.82,Clear
05/01/2022,09:30 AM,81.00,81.55,4.45,29.82,Clear
05/01/2022,10:00 AM,81.82,78.82,5.36,29.82,Clear
05/01/2022,10:30 AM,82.64,75.73,6.36,29.81,Clear
05/01/2022,11:00 AM,83.64,72.27,7.09,29.81,Clear
05/01/2022,11:30 AM,84.10,70.60,7.50,29.81,Clear
05/01/2022,12:00 PM,84.60,68.80,8.70,29.80,Clear
05/01/2022,12:30 PM,85.20,67.60,9.90,29.79,Clear
05/01/2022,01:00 PM,85.60,66.80,10.90,29.77,Clear
05/01/2022,01:30 PM,85.80,66.40,11.50,29.76,Clear
05/01/2022,02:00 PM,86.00,66.00,11.70,29.75,Clear
05/01/2022,02:30 PM,86.20,65.60,12.40,29.74,Clear
05/01/2022,03:00 PM,86.20,65.60,12.50,29.73,Clear
05/01/2022,03:30 PM,86.00,66.00,12.80,29.73,Clear
05/01/2022,04:00 PM,85.50,67.30,12.30,29.72,Clear
05/01/2022,04:30 PM,84.80,69.00,11.70,29.72,Clear
05/01/2022,05:00 PM,84.45,69.91,11.27,29.73,Clear
05/01/2022,05:30 PM,84.00,71.09,10.82,29.73,Clear
05/01/2022,06:00 PM,83.36,72.64,10.00,29.74,Clear
05/01/2022,06:30 PM,82.55,75.09,9.27,29.75,Clear
05/01/2022,07:00 PM,81.91,77.18,8.64,29.76,Clear
05/01/2022,07:30 PM,81.09,80.27,8.00,29.77,Clear
05/01/2022,08:00 PM,80.27,83.36,7.18,29.77,Clear
05/01/2022,08:30 PM,79.64,86.09,6.91,29.78,Clear
05/01/2022,09:00 PM,79.18,87.91,5.91,29.78,Clear
05/01/2022,09:30 PM,78.82,89.27,5.09,29.79,Clear
05/01/2022,10:00 PM,78.45,90.64,4.45,29.79,Clear
05/01/2022,10:30 PM,78.09,92.00,3.82,29.80,Rain
05/01/2022,11:00 PM,77.73,93.36,3.36,29.80,Clear
05/01/2022,11:30 PM,77.18,95.27,2.82,29.79,Clear
06/01/2022,12:00 AM,76.82,96.27,2.36,29.79,Clear
06/01/2022,12:30 AM,76.45,97.27,1.91,29.79,Clear
06/01/2022,01:00 AM,76.27,97.27,1.45,29.78,Clear
06/01/2022,01:30 AM,76.09,97.27,1.00,29.78,Clear
06/01/2022,02:00 AM,75.91,97.27,0.36,29.77,Clear
06/01/2022,02:30 AM,75.73,97.82,0.18,29.77,Clear
06/01/2022,03:00 AM,75.55,98.36,0.18,29.77,Clear
06/01/2022,03:30 AM,75.36,98.91,0.45,29.77,Clear
06/01/2022,04:00 AM,75.36,99.45,0.45,29.77,Clear
06/01/2022,04:30 AM,75.36,100.00,0.27,29.77,Clear
06/01/2022,05:00 AM,75.55,100.00,0.55,29.77,Clear
06/01/2022,05:30 AM,75.73,100.00,0.82,29.77,Clear
06/01/2022,06:00 AM,76.09,100.00,1.27,29.78,Clear
06/01/2022,06:30 AM,76.45,99.45,1.73,29.78,Clear
06/01/2022,07:00 AM,76.82,98.91,2.18,29.79,Clear
06/01/2022,07:30 AM,77.45,97.45,2.82,29.80,Clear
06/01/2022,08:00 AM,78.27,95.09,3.55,29.81,Clear
06/01/2022,08:30 AM,79.09,92.73,4.27,29.81,Clear
06/01/2022,09:00 AM,80.09,90.00,4.73,29.82,Clear
06/01/2022,09:30 AM,80.91,87.27,5.64,29.82,Clear
06/01/2022,10:00 AM,81.55,84.91,6.45,29.82,Clear
06/01/2022,10:30 AM,82.55,81.82,7.45,29.81,Clear
06/01/2022,11:00 AM,83.73,78.09,8.45,29.81,Clear
06/01/2022,11:30 AM,84.55,74.64,9.27,29.80,Clear
06/01/2022,12:00 PM,85.36,71.73,10.00,29.79,Clear
06/01/2022,12:30 PM,86.00,69.18,10.64,29.78,Clear
06/01/2022,01:00 PM,86.36,67.55,10.91,29.77,Clear
06/01/2022,01:30 PM,86.73,66.45,11.36,29.76,Clear
06/01/2022,02:00 PM,86.91,65.73,11.82,29.75,Clear
06/01/2022,02:30 PM,86.91,65.36,12.18,29.75,Clear
06/01/2022,03:00 PM,87.00,64.90,12.40,29.74,Clear
06/01/2022,03:30 PM,87.33,63.89,12.78,29.74,Clear
06/01/2022,04:00 PM,86.67,64.78,12.22,29.74,Clear
06/01/2022,04:30 PM,85.67,67.00,11.44,29.74,Clear
06/01/2022,05:00 PM,84.89,69.44,10.67,29.74,Clear
06/01/2022,05:30 PM,83.89,72.44,9.78,29.75,Clear
06/01/2022,06:00 PM,83.33,74.44,9.00,29.76,Clear
06/01/2022,06:30 PM,82.56,77.00,8.67,29.77,Clear
06/01/2022,07:00 PM,81.56,79.33,7.56,29.78,Clear
06/01/2022,07:30 PM,80.56,82.44,6.33,29.79,Clear
06/01/2022,08:00 PM,79.56,85.56,5.22,29.79,Clear
06/01/2022,08:30 PM,79.30,87.00,4.70,29.80,Clear
06/01/2022,09:00 PM,79.09,88.18,4.27,29.80,Clear
06/01/2022,09:30 PM,78.64,90.55,3.64,29.80,Clear
06/01/2022,10:00 PM,78.27,92.45,3.00,29.81,Clear
06/01/2022,10:30 PM,77.91,93.91,2.64,29.81,Clear
06/01/2022,11:00 PM,77.55,94.91,2.45,29.81,Clear
06/01/2022,11:30 PM,77.00,96.36,2.18,29.80,Clear
07/01/2022,12:00 AM,76.64,97.36,1.73,29.80,Clear
07/01/2022,12:30 AM,76.45,98.91,1.73,29.80,Clear
07/01/2022,01:00 AM,76.45,99.45,1.55,29.79,Clear
07/01/2022,01:30 AM,76.27,100.00,1.55,29.79,Clear
07/01/2022,02:00 AM,76.09,100.00,1.82,29.78,Clear
07/01/2022,02:30 AM,75.91,100.00,2.00,29.78,Clear
07/01/2022,03:00 AM,75.73,100.00,2.00,29.78,Clear
07/01/2022,03:30 AM,75.55,100.00,2.00,29.77,Clear
07/01/2022,04:00 AM,75.36,100.00,2.18,29.77,Clear
07/01/2022,04:30 AM,75.36,100.00,2.09,29.77,Clear
07/01/2022,05:00 AM,75.55,100.00,2.09,29.77,Clear
07/01/2022,05:30 AM,76.09,98.55,1.91,29.77,Clear
07/01/2022,06:00 AM,76.45,97.09,1.91,29.78,Clear
07/01/2022,06:30 AM,76.91,95.18,2.45,29.79,Clear
07/01/2022,07:00 AM,77.55,92.82,3.00,29.79,Clear
07/01/2022,07:30 AM,78.36,90.45,4.00,29.80,Clear
07/01/2022,08:00 AM,79.36,87.36,5.09,29.81,Clear
07/01/2022,08:30 AM,80.36,84.27,6.27,29.81,Clear
07/01/2022,09:00 AM,81.55,80.82,7.73,29.82,Clear
07/01/2022,09:30 AM,82.73,77.36,8.64,29.82,Clear
07/01/2022,10:00 AM,83.91,73.91,9.91,29.82,Clear
07/01/2022,10:30 AM,85.09,70.18,11.18,29.82,Clear
07/01/2022,11:00 AM,85.91,67.91,13.00,29.81,Clear
07/01/2022,11:30 AM,86.55,65.91,14.09,29.81,Clear
07/01/2022,12:00 PM,87.09,64.36,14.91,29.80,Clear
07/01/2022,12:30 PM,87.64,63.27,15.45,29.79,Clear
07/01/2022,01:00 PM,88.00,62.18,15.64,29.78,Clear
07/01/2022,01:30 PM,88.00,62.18,15.64,29.77,Clear
07/01/2022,02:00 PM,88.00,62.18,15.45,29.76,Clear
07/01/2022,02:30 PM,87.82,62.55,15.36,29.76,Clear
07/01/2022,03:00 PM,87.45,63.27,15.27,29.75,Clear
07/01/2022,03:30 PM,86.91,64.36,14.91,29.75,Clear
07/01/2022,04:00 PM,86.18,65.73,14.27,29.75,Clear
07/01/2022,04:30 PM,85.36,67.55,13.27,29.75,Clear
07/01/2022,05:00 PM,84.73,69.09,12.55,29.76,Clear
07/01/2022,05:30 PM,84.09,71.09,11.82,29.76,Clear
07/01/2022,06:00 PM,83.45,72.64,11.09,29.77,Clear
07/01/2022,06:30 PM,82.82,74.64,10.18,29.78,Clear
07/01/2022,07:00 PM,82.36,75.82,9.36,29.79,Clear
07/01/2022,07:30 PM,81.73,77.91,8.45,29.80,Clear
07/01/2022,08:00 PM,80.91,81.00,7.55,29.80,Clear
07/01/2022,08:30 PM,80.27,83.18,6.55,29.81,Clear
07/01/2022,09:00 PM,79.82,85.00,5.73,29.81,Clear
07/01/2022,09:30 PM,79.55,86.36,5.18,29.81,Clear
07/01/2022,10:00 PM,79.18,87.73,4.64,29.82,Clear
07/01/2022,10:30 PM,78.82,89.09,4.45,29.81,Clear
07/01/2022,11:00 PM,78.64,89.55,4.27,29.81,Clear
07/01/2022,11:30 PM,78.27,90.91,4.00,29.81,Clear
08/01/2022,12:00 AM,77.91,92.36,3.91,29.81,Clear
08/01/2022,12:30 AM,77.55,94.27,3.91,29.80,Clear
08/01/2022,01:00 AM,77.36,95.27,3.91,29.80,Clear
08/01/2022,01:30 AM,77.36,95.27,3.45,29.79,Clear
08/01/2022,02:00 AM,77.36,95.82,3.18,29.78,Clear
08/01/2022,02:30 AM,77.36,96.36,3.18,29.78,Clear
08/01/2022,03:00 AM,77.18,96.82,3.18,29.78,Clear
08/01/2022,03:30 AM,77.18,96.82,3.36,29.77,Rain
08/01/2022,04:00 AM,77.18,97.36,3.36,29.77,Rain
08/01/2022,04:30 AM,77.00,97.82,3.18,29.77,Clear
08/01/2022,05:00 AM,77.00,97.82,3.18,29.78,Clear
08/01/2022,05:30 AM,77.36,96.82,3.27,29.78,Clear
08/01/2022,06:00 AM,77.73,96.27,3.27,29.78,Clear
08/01/2022,06:30 AM,78.18,94.36,4.09,29.79,Clear
08/01/2022,07:00 AM,79.00,91.64,5.36,29.80,Clear
08/01/2022,07:30 AM,79.82,88.91,6.27,29.81,Clear
08/01/2022,08:00 AM,80.64,86.18,7.27,29.81,Clear
08/01/2022,08:30 AM,81.45,84.00,8.45,29.82,Clear
08/01/2022,09:00 AM,82.45,81.45,9.45,29.82,Clear
08/01/2022,09:30 AM,83.45,78.00,10.36,29.82,Clear
08/01/2022,10:00 AM,84.64,75.09,11.36,29.82,Clear
08/01/2022,10:30 AM,85.82,72.18,12.45,29.82,Clear
08/01/2022,11:00 AM,86.45,69.73,13.45,29.82,Clear
08/01/2022,11:30 AM,87.09,66.82,14.45,29.81,Clear
08/01/2022,12:00 PM,87.64,65.27,14.64,29.80,Clear
08/01/2022,12:30 PM,87.82,64.55,14.73,29.79,Clear
08/01/2022,01:00 PM,88.00,63.82,15.18,29.78,Clear
08/01/2022,01:30 PM,88.00,63.45,15.36,29.77,Clear
08/01/2022,02:00 PM,88.00,63.09,15.36,29.76,Clear
08/01/2022,02:30 PM,87.64,63.82,15.18,29.75,Clear
08/01/2022,03:00 PM,87.27,64.55,15.09,29.74,Clear
08/01/2022,03:30 PM,86.55,65.64,14.91,29.74,Clear
08/01/2022,04:00 PM,85.82,67.18,14.45,29.74,Clear
08/01/2022,04:30 PM,85.18,69.18,13.64,29.74,Clear
08/01/2022,05:00 PM,84.55,71.18,12.91,29.74,Clear
08/01/2022,05:30 PM,83.91,73.18,12.27,29.74,Clear
08/01/2022,06:00 PM,83.27,75.18,11.45,29.75,Clear
08/01/2022,06:30 PM,82.64,77.18,10.64,29.76,Clear
08/01/2022,07:00 PM,82.00,79.27,9.45,29.77,Clear
08/01/2022,07:30 PM,81.36,81.36,8.18,29.78,Clear
08/01/2022,08:00 PM,80.91,82.73,7.09,29.78,Clear
08/01/2022,08:30 PM,80.45,84.45,6.27,29.79,Clear
08/01/2022,09:00 PM,80.00,86.27,5.36,29.79,Clear
08/01/2022,09:30 PM,79.55,87.64,4.45,29.80,Clear
08/01/2022,10:00 PM,79.18,88.55,4.18,29.80,Clear
08/01/2022,10:30 PM,78.82,89.45,3.64,29.80,Clear
08/01/2022,11:00 PM,78.45,90.36,3.18,29.80,Clear
08/01/2022,11:30 PM,77.91,91.82,2.82,29.80,Clear
09/01/2022,12:00 AM,77.36,93.27,2.45,29.80,Clear
09/01/2022,12:30 AM,77.00,94.27,2.64,29.79,Clear
09/01/2022,01:00 AM,76.64,94.73,2.73,29.79,Clear
09/01/2022,01:30 AM,76.27,95.73,2.55,29.78,Clear
09/01/2022,02:00 AM,75.91,96.73,2.36,29.78,Clear
09/01/2022,02:30 AM,75.73,97.27,2.36,29.78,Clear
09/01/2022,03:00 AM,75.55,97.82,2.64,29.77,Clear
09/01/2022,03:30 AM,75.36,98.36,2.45,29.77,Clear
09/01/2022,04:00 AM,75.18,98.91,2.73,29.77,Clear
09/01/2022,04:30 AM,75.00,99.45,2.55,29.77,Clear
09/01/2022,05:00 AM,75.18,99.45,2.36,29.77,Clear
09/01/2022,05:30 AM,75.55,98.45,2.45,29.77,Clear
09/01/2022,06:00 AM,76.09,97.00,2.27,29.78,Clear
09/01/2022,06:30 AM,76.64,96.09,2.45,29.78,Clear
09/01/2022,07:00 AM,77.18,94.64,2.91,29.79,Clear
09/01/2022,07:30 AM,78.18,91.91,3.45,29.79,Clear
09/01/2022,08:00 AM,79.18,88.82,4.18,29.79,Clear
09/01/2022,08:30 AM,80.18,85.73,5.00,29.80,Clear
09/01/2022,09:00 AM,81.36,82.27,6.18,29.80,Clear
09/01/2022,09:30 AM,82.55,78.82,7.09,29.79,Clear
09/01/2022,10:00 AM,83.73,75.36,8.36,29.79,Clear
09/01/2022,10:30 AM,84.73,71.55,9.73,29.78,Clear
09/01/2022,11:00 AM,85.55,68.73,10.82,29.77,Clear
09/01/2022,11:30 AM,86.18,66.36,11.91,29.76,Clear
09/01/2022,12:00 PM,86.82,64.00,12.82,29.75,Clear
